,user_id,subscription_start_date,subscription_plan,country_code
54021,user_75cc1f95-4238-4bfd-8ef9-eadcd1d0a51b,1067-11-03 04:43:13+00:00,Higgsfield Pro,KR
54084,user_964a7564-6017-4aa0-ba9a-121ded97f5af,1067-10-12 13:20:02+00:00,Higgsfield Creator,KR
54146,user_392c5a34-b5f6-4a43-9455-64c2a33d97ad,1067-10-08 02:16:57+00:00,Higgsfield Creator,KR
54213,user_ed2fc794-a85d-446c-9133-c638b8235526,1067-10-20 06:59:08+00:00,Higgsfield Pro,KR
54273,user_b731c3b2-af86-4f40-8a16-1123c93256e3,1067-10-28 02:55:36+00:00,Higgsfield Pro,KR
54355,user_1587d823-7086-4b46-ad92-b1119fecb699,1067-10-09 05:43:00+00:00,Higgsfield Basic,KR
54356,user_8b218a29-2c5d-4439-a4b4-029d6b3cd5ae,1067-10-17 23:01:14+00:00,Higgsfield Basic,KR
54358,user_36f6cedd-89ca-4835-aa58-a85ab889b312,1067-10-18 04:39:00+00:00,Higgsfield Basic,KR
54366,user_8b0b073c-e2c7-4d04-a5ea-cc66796b445c,1067-10-21 06:43:45+00:00,Higgsfield Basic,KR
54367,user_add00f94-552b-4112-b069-fa4b38e6d7cb,1067-10-18 08:55:22+00:00,Higgsfield Basic,KR
54374,user_5f89273b-1404-468b-a25a-33cf9157c79a,1067-09-29 16:15:58+00:00,Higgsfield Basic,KR
54481,user_2243ea42-dbc0-4f03-aa5a-9467d8880169,1067-10-31 12:30:40+00:00,Higgsfield Ultimate,KR
54571,user_2cd89757-6887-4c84-a0a8-b27f3fd4baec,1067-10-27 08:24:43+00:00,Higgsfield Ultimate,KR
54587,user_d54842f6-b3bf-44c1-a874-9ec1039ed7b8,1067-10-30 10:44:01+00:00,Higgsfield Ultimate,KR
54752,user_bcc6b2e9-773e-40ce-a655-28fe1c8811ef,1067-10-21 14:51:19+00:00,Higgsfield Creator,KR
54756,user_1df077b3-4e23-4e3c-92b9-07afaf2242de,1067-10-15 10:32:28+00:00,Higgsfield Creator,KR
54789,user_db294914-ff06-4c31-80bd-442ef733beaf,1067-10-30 07:53:11+00:00,Higgsfield Basic,KR
54801,user_aa4b02f7-968f-4bd3-bf36-091b1792107d,1067-10-28 08:50:47+00:00,Higgsfield Basic,KR
54829,user_d10dcf9c-4b92-494b-843d-f272cdef17fb,1067-10-30 03:17:23+00:00,Higgsfield Basic,KR
54882,user_f13b319e-437f-4185-b6fe-ec646a48ea63,1067-09-30 06:35:53+00:00,Higgsfield Ultimate,KR
54909,user_c967c8d2-df14-45cd-9b57-e10638a3181f,1067-10-09 13:24:41+00:00,Higgsfield Ultimate,KR
55052,user_0d6302c9-aebf-4620-b472-09f3f98ba55b,1067-09-28 14:10:26+00:00,Higgsfield Basic,KR
55064,user_0e90ae8d-74fb-4023-901c-73c38f6c9efe,1067-09-28 16:41:43+00:00,Higgsfield Basic,KR
55074,user_ae3aa9ec-bc78-4a93-b7c0-0a5b8e7cbe48,1067-10-07 04:38:23+00:00,Higgsfield Basic,KR
55154,user_8a207a71-8025-4d1a-9ccd-02560a62d87f,1067-10-01 05:28:36+00:00,Higgsfield Ultimate,KR
55160,user_5d149615-b111-45b2-9cc8-f5e8ebc430fb,1067-09-26 09:29:31+00:00,Higgsfield Pro,KR
55189,user_841883e6-68dd-461d-9ba7-2a5669bca5b8,1067-10-07 15:05:49+00:00,Higgsfield Basic,KR
55283,user_98978e16-2cb3-4181-99b6-74b73734e153,1067-09-11 17:14:37+00:00,Higgsfield Ultimate,KR
55350,user_b6fdfa4a-d35f-400b-b609-9877102e608b,1067-09-03 03:05:21+00:00,Higgsfield Ultimate,KR
55377,user_61f09002-e812-4d7e-94fa-2a7f9b8ed5b1,1067-09-18 11:56:36+00:00,Higgsfield Ultimate,KR
55417,user_3c2b961c-d450-48a4-8e67-774d34b067b3,1067-09-23 06:49:09+00:00,Higgsfield Ultimate,KR
55423,user_c282b3b6-0419-4c92-8dc0-1bc8392ba6dc,1067-09-04 01:58:07+00:00,Higgsfield Ultimate,KR
55457,user_60895c7d-3488-4925-a9bc-9f289c7f2ab3,1067-09-06 13:45:08+00:00,Higgsfield Ultimate,KR
55562,user_f112cca2-2ac3-4db9-8764-5e7492e5f9a2,1067-09-10 04:49:51+00:00,Higgsfield Ultimate,KR
55655,user_cc4a6204-a066-4f9d-975a-6c7dc9aadacb,1067-10-29 03:39:52+00:00,Higgsfield Ultimate,KR
55692,user_a810e32a-2d09-46f9-b8ed-210fbaf40c23,1067-10-30 08:50:33+00:00,Higgsfield Ultimate,KR
55715,user_f38bda2c-8dde-4f11-973c-4a008c739aa3,1067-11-09 05:13:12+00:00,Higgsfield Ultimate,KR
55719,user_f5345a48-4f0c-49b0-9ba1-aba6727f2812,1067-11-09 02:56:40+00:00,Higgsfield Ultimate,KR
55791,user_ed7db975-87b6-4841-9cef-57804ce5d9cb,1067-10-28 09:07:10+00:00,Higgsfield Ultimate,KR
55971,user_efa12226-97d1-4ec0-9e58-3212a06a2c91,1067-10-27 00:50:40+00:00,Higgsfield Ultimate,KR
55982,user_1fa8ae80-0599-4286-ad19-962a6704bec4,1067-10-29 02:47:41+00:00,Higgsfield Ultimate,KR
56031,user_d72e54ee-faa3-4163-b610-62c061e5c29c,1067-10-10 05:57:32+00:00,Higgsfield Ultimate,KR
56046,user_13b83cd5-41db-4880-b321-c06cf84e00d2,1067-10-10 01:31:23+00:00,Higgsfield Ultimate,KR
56138,user_231436a6-b517-4997-920f-e0d609ed69d0,1067-10-20 06:53:19+00:00,Higgsfield Ultimate,KR
56187,user_18effcdc-966e-4475-a5fe-90e98611e479,1067-10-26 07:21:07+00:00,Higgsfield Ultimate,KR
56196,user_42849940-3a02-48f9-9294-47203f6de311,1067-10-23 15:23:09+00:00,Higgsfield Ultimate,KR
56218,user_b6bee573-9463-468e-8693-a78a23f516a1,1067-10-04 14:45:23+00:00,Higgsfield Ultimate,KR
56296,user_6c5a75e9-5364-46f1-9dc1-f1729cf9858f,1067-09-26 08:29:38+00:00,Higgsfield Ultimate,KR
56338,user_e147f745-867b-4dd1-8f50-efeb8d0944f8,1067-10-23 04:27:28+00:00,Higgsfield Ultimate,KR
56374,user_edcb3737-53dd-445e-83c8-acc91f503f2a,1067-09-19 19:50:30+00:00,Higgsfield Pro,KZ
56490,user_c28ed5a5-f0c2-4bdc-a398-ea3c9f31641d,1067-08-26 09:10:10+00:00,Higgsfield Basic,KZ
56569,user_56e80e71-53c4-49b8-a018-45ce36cdfee5,1067-09-19 14:49:19+00:00,Higgsfield Creator,KZ
56635,user_3d1593cf-bc2b-4348-833d-963f41df96ae,1067-10-31 17:41:58+00:00,Higgsfield Basic,KZ
56710,user_0585d0ab-d9c3-4781-bb9d-5f2e6f36c5bb,1067-10-31 13:05:36+00:00,Higgsfield Creator,KZ
56752,user_a9531eba-4363-4f3f-bca6-d6d6dd107764,1067-09-13 07:27:36+00:00,Higgsfield Ultimate,KZ
56838,user_8311c3fa-0fb7-425e-bc8c-74fff0362873,1067-09-02 06:12:41+00:00,Higgsfield Ultimate,KZ
56978,user_0bfa69f3-a597-4854-a353-b3498af769ca,1067-10-28 18:26:02+00:00,Higgsfield Pro,KZ
57002,user_798652be-4bbf-48df-81b3-c12404e12cf0,1067-09-04 15:48:01+00:00,Higgsfield Basic,KZ
57004,user_6674d161-cacb-487b-9c22-4319ee05379b,1067-09-04 10:11:21+00:00,Higgsfield Basic,KZ
57037,user_38e89ce9-b083-4387-a32a-ad5b53226012,1067-08-30 09:57:15+00:00,Higgsfield Basic,KZ
57120,user_6fc5ea91-c3fa-433a-9808-14b8aba0fabb,1067-10-24 17:09:51+00:00,Higgsfield Basic,KZ
57135,user_cb9d64ff-e6c0-4bda-8d3e-e8bfc93a8ccc,1067-10-19 16:50:16+00:00,Higgsfield Basic,KZ
57137,user_f7365c61-72d7-4b17-bd85-12c736ffd986,1067-10-07 11:13:00+00:00,Higgsfield Basic,KZ
57142,user_936b754c-4fb7-4567-b28b-6210a9542b71,1067-09-05 15:25:28+00:00,Higgsfield Pro,KZ
57273,user_03c09e62-cbfb-42d5-93b1-a01dbb806faa,1067-11-01 08:43:40+00:00,Higgsfield Ultimate,KZ
57329,user_c7752e8e-b243-4300-84e6-34194bd60bfe,1067-10-28 15:53:58+00:00,Higgsfield Ultimate,KZ
57367,user_5037b2be-dbfe-4778-80b2-76e881103215,1067-10-29 06:03:47+00:00,Higgsfield Ultimate,KZ
57417,user_8f92e8de-5bfd-4b00-80a3-b31fef916ad4,1067-09-22 19:52:00+00:00,Higgsfield Pro,KZ
57427,user_0a459501-3d8b-4a55-bd50-26c37feb7fac,1067-09-23 16:14:31+00:00,Higgsfield Pro,KZ
57433,user_4a1e4541-890e-4a16-a674-ec69e344cd5a,1067-10-06 10:20:56+00:00,Higgsfield Creator,KZ
57487,user_72c2db4d-a4a6-48e0-b6f0-405bae859975,1067-10-28 16:31:29+00:00,Higgsfield Basic,KZ
57558,user_269fa509-575a-4a36-abaa-299ab839d69e,1067-10-22 13:52:54+00:00,Higgsfield Ultimate,KZ
57598,user_112eabcb-b896-49ef-a2d4-1d1b0b4f8291,1067-09-10 17:40:15+00:00,Higgsfield Basic,KZ
57630,user_b01ae4f3-d9be-4090-a660-121c89bf3b97,1067-10-23 03:54:04+00:00,Higgsfield Ultimate,KZ
57653,user_3085b010-96a9-4a44-a429-1f3e2ce892db,1067-10-12 16:10:37+00:00,Higgsfield Ultimate,KZ
57815,user_33e34826-2cfc-4287-834f-95dc05bc3520,1067-10-04 09:51:09+00:00,Higgsfield Pro,KZ
57843,user_b8d21fc9-b559-473e-a51d-7f35e2ec18e6,1067-10-24 11:06:59+00:00,Higgsfield Basic,KZ
57875,user_a254f8d1-a33e-41e2-b80b-c894cf03bd3a,1067-09-25 18:56:03+00:00,Higgsfield Ultimate,KZ
57973,user_e5e114bd-ef85-4c97-b8b8-a15f587c4079,1067-09-20 11:36:03+00:00,Higgsfield Ultimate,KZ
57982,user_7b2f5a5d-b945-4adf-b4b6-e521514b6561,1067-09-19 11:54:34+00:00,Higgsfield Ultimate,KZ
58052,user_5f8b1fe3-f347-42e7-b72a-103882e82b48,1067-09-04 13:44:03+00:00,Higgsfield Ultimate,KZ
58130,user_7773fc1c-c6a6-4852-b549-1629b5c712c5,1067-11-04 15:07:13+00:00,Higgsfield Ultimate,KZ
58196,user_aa4fc2f1-cc54-48d6-b41a-b40eeb9746be,1067-10-28 19:21:08+00:00,Higgsfield Ultimate,KZ
58241,user_76abbd47-8077-4add-9c83-d4338e1f336f,1067-10-31 20:35:16+00:00,Higgsfield Ultimate,KZ
58289,user_4ca1cc2a-0ff7-4f55-85d3-ac32b8d10534,1067-10-15 06:54:13+00:00,Higgsfield Ultimate,KZ
58342,user_d5c64f4d-ba37-4452-a6ff-89a65d2c5bfd,1067-10-17 06:45:20+00:00,Higgsfield Ultimate,KZ
58436,user_5f6fbfaa-403d-4ed0-a923-e39577122784,1067-10-28 18:24:02+00:00,Higgsfield Creator,MX
58445,user_eb99b6a0-54ef-4e89-8196-5f5f382cdbfd,1067-09-24 00:24:25+00:00,Higgsfield Basic,MX
58524,user_9e8d019d-0ae3-485f-8c02-558886afa046,1067-09-04 20:14:37+00:00,Higgsfield Basic,MX
58598,user_fdae51c9-3749-4b65-9d35-d9885990fb31,1067-11-08 06:11:28+00:00,Higgsfield Basic,MX
58616,user_436ba0b7-647a-4d52-85e4-6ff6c73f37fb,1067-10-31 22:58:20+00:00,Higgsfield Basic,MX
58693,user_0c067cd0-125b-4fbc-8c33-75fbed041bc8,1067-09-04 15:14:26+00:00,Higgsfield Ultimate,MX
58694,user_f2a29c03-ca67-49b2-8e54-10cf4c8a8a42,1067-09-18 07:31:22+00:00,Higgsfield Ultimate,MX
58760,user_d35af867-5ef4-4f0b-8546-dece9d7343d9,1067-09-25 20:16:24+00:00,Higgsfield Basic,MX
58764,user_847e681b-5947-448f-b7fb-2cbd54690b46,1067-09-13 20:03:59+00:00,Higgsfield Basic,MX
58843,user_dfef0136-3e61-4f3b-a509-0ef413bae969,1067-10-17 18:59:24+00:00,Higgsfield Basic,MX
58869,user_678c528e-1479-4c2e-88a7-3eb490eab248,1067-10-19 00:11:10+00:00,Higgsfield Basic,MX
59006,user_488eae94-7d47-4588-9fe4-aed96d1e405c,1067-11-02 17:12:07+00:00,Higgsfield Ultimate,MX
59093,user_a26fdd2d-6e0c-4607-9a45-2f6a3a9f4aaa,1067-11-08 05:43:24+00:00,Higgsfield Basic,MX
59127,user_64988426-93c3-4ce5-8934-733dde163e92,1067-10-30 02:46:28+00:00,Higgsfield Basic,MX
59276,user_787bf620-4f28-4bdc-805c-1efcf28e54da,1067-10-13 04:28:34+00:00,Higgsfield Basic,MX
59445,user_aaf0d533-b7fc-4e10-93ac-de704aa8ded6,1067-11-06 11:22:53+00:00,Higgsfield Ultimate,MX
59494,user_fc6ac1e4-b0fc-41a5-9147-48a482aa5c95,1067-10-28 16:46:11+00:00,Higgsfield Ultimate,MX
59512,user_db013e2e-e1df-4cf3-bd8e-f225dc14856a,1067-10-21 23:37:04+00:00,Higgsfield Ultimate,MX
59570,user_14267a0f-d976-419d-aaf7-8f7dfd73ee8e,1067-10-26 18:47:16+00:00,Higgsfield Ultimate,MX
59591,user_ea13844c-a8b6-4792-b19e-4a3860e72f32,1067-10-09 17:22:33+00:00,Higgsfield Ultimate,MX
59622,user_e3e33047-5655-45fc-af90-9b7f3c6f6342,1067-09-10 20:25:41+00:00,Higgsfield Creator,NL
59644,user_4e4b879b-5785-4008-837a-ee7779c7cf10,1067-09-23 17:48:50+00:00,Higgsfield Creator,NL
59747,user_a8f27fb1-7e6c-4675-98ee-c91745270dc9,1067-08-31 20:02:29+00:00,Higgsfield Basic,NL
59755,user_f6fdf50b-7dec-4134-981a-3ef2afad145c,1067-09-10 20:44:20+00:00,Higgsfield Basic,NL
59781,user_a70fe5e6-5510-4747-91c3-0bbf4dbec0ba,1067-09-14 22:56:42+00:00,Higgsfield Creator,NL
59789,user_98681040-1840-4e18-8d06-0035be625c96,1067-09-16 14:56:09+00:00,Higgsfield Creator,NL
59800,user_0f961224-5a66-45f2-8d74-cf780affbe72,1067-08-30 11:50:35+00:00,Higgsfield Creator,NL
60050,user_78c3c1cd-8535-429b-bcf6-143d3f62f4d4,1067-10-31 18:51:37+00:00,Higgsfield Pro,NL
60250,user_553d7fb9-af9a-4ebc-a9b0-ecaf0ad9056c,1067-09-04 14:52:13+00:00,Higgsfield Pro,NL
60515,user_b9f6f782-0cc1-45ff-b97e-360960ba724b,1067-09-06 09:04:00+00:00,Higgsfield Ultimate,NL
60546,user_34c13849-5f57-4d03-9051-f27338e379a6,1067-09-03 20:52:59+00:00,Higgsfield Ultimate,NL
60577,user_4c867140-2682-4ee6-a2f6-a2fb1c5cecb2,1067-09-16 12:50:55+00:00,Higgsfield Ultimate,NL
60754,user_2acd74bf-75bc-4c02-b9ff-1e0e20a10743,1067-11-07 07:42:13+00:00,Higgsfield Ultimate,NL
60759,user_de8d7aa6-fa73-4fdb-9b22-d367aff51abf,1067-11-04 13:15:55+00:00,Higgsfield Ultimate,NL
60762,user_b9bac286-5176-4310-aabf-812047b00010,1067-11-06 10:02:23+00:00,Higgsfield Ultimate,NL
60834,user_893158b6-41fd-4b8e-b054-eec2eb26495f,1067-10-21 10:03:25+00:00,Higgsfield Ultimate,NL
60970,user_92bdee76-4f13-4ba5-b1d9-3dedade918b9,1067-10-08 16:26:59+00:00,Higgsfield Ultimate,NL
61002,user_67a6af00-47bf-4928-8bc8-bbf31c6ed887,1067-08-27 13:06:21+00:00,Higgsfield Pro,PH
61030,user_d000a749-509c-41be-b9f3-fd0ef850ff7e,1067-09-16 22:46:43+00:00,Higgsfield Basic,PH
61040,user_cf63ac05-160f-4161-bbf4-f59ddf94dc01,1067-09-14 18:33:39+00:00,Higgsfield Basic,PH
61064,user_e51d4c1a-a83b-4fa4-93f1-a8ae354e05ee,1067-09-14 17:39:54+00:00,Higgsfield Basic,PH
61094,user_09f1bb9a-793b-4faa-8abf-8c7927cf91d6,1067-09-13 13:57:43+00:00,Higgsfield Basic,PH
61171,user_505467b8-47a5-451b-8204-418c4d4e7849,1067-11-05 16:04:05+00:00,Higgsfield Basic,PH
61223,user_a922d339-507c-4b2c-a2f4-bdad3b43646a,1067-09-19 20:12:12+00:00,Higgsfield Basic,PH
61268,user_3ca2340d-20f1-49c4-8375-2e68880aa772,1067-09-19 21:15:46+00:00,Higgsfield Basic,PH
61272,user_ad78faa9-0bb6-4996-9fa4-be63e618a9eb,1067-09-19 19:50:40+00:00,Higgsfield Basic,PH
61313,user_b9dd3800-06f2-4a3b-ad29-248fd9139e04,1067-09-16 22:55:27+00:00,Higgsfield Basic,PH
61359,user_ffc1228c-61d7-4448-80ed-344755716ad3,1067-10-24 17:09:12+00:00,Higgsfield Basic,PH
61363,user_9e929b06-fb28-4024-a708-a61c690ab08b,1067-10-12 03:47:22+00:00,Higgsfield Basic,PH
61437,user_ff7774d0-976d-4184-951e-1293d1063139,1067-09-17 16:46:40+00:00,Higgsfield Pro,PH
61504,user_18a516ae-d613-41c2-970e-31a29c02255a,1067-09-17 19:59:01+00:00,Higgsfield Basic,PH
61523,user_f527a83e-41c7-41e5-baeb-605a5b805a55,1067-09-15 22:01:50+00:00,Higgsfield Basic,PH
61553,user_59f69338-b62b-4ec3-aac4-1b68b2bb2646,1067-09-14 00:17:53+00:00,Higgsfield Basic,PH
61657,user_3e7172ff-194c-4593-a2c0-4cca16c586fc,1067-09-17 16:23:04+00:00,Higgsfield Ultimate,PH
61789,user_661f999a-812b-4780-8357-2d81cb56b1b1,1067-10-25 09:40:40+00:00,Higgsfield Ultimate,PH
61812,user_7a8baa75-77ef-4f26-9bfd-df08e6757ac9,1067-10-22 18:50:42+00:00,Higgsfield Ultimate,PH
61871,user_7580623c-bf59-4a2d-b27d-b19d6df7e91c,1067-11-02 14:39:37+00:00,Higgsfield Creator,PL
61908,user_f84969df-71d9-42ad-9df0-2af0e8ce2645,1067-09-22 13:30:58+00:00,Higgsfield Basic,PL
61981,user_9222ed4d-654a-4298-94b6-e078c271015a,1067-09-23 13:27:09+00:00,Higgsfield Basic,PL
61986,user_792481f0-5c16-4634-8c63-4969f3366a87,1067-09-01 17:27:32+00:00,Higgsfield Basic,PL
62005,user_2c3b5daa-51c7-4b85-b5c4-b022d0a2e20c,1067-10-30 23:47:51+00:00,Higgsfield Creator,PL
62047,user_8240165f-4c0a-4825-b4b9-b2d8b79e0eef,1067-08-30 21:09:37+00:00,Higgsfield Creator,PL
62162,user_ff3d2ac8-7fc0-4ab9-a608-b930276950aa,1067-11-08 14:25:24+00:00,Higgsfield Creator,PL
62277,user_6049f6f6-5eea-46bb-aab0-6ed643afc711,1067-10-01 17:20:26+00:00,Higgsfield Creator,PL
62300,user_b240219f-1f29-4428-b3a8-f2195b43252f,1067-09-08 15:34:00+00:00,Higgsfield Basic,PL
62370,user_ea7aa2bb-aaee-4a61-a734-4ff99b582389,1067-10-17 16:04:29+00:00,Higgsfield Basic,PL
62405,user_1e59894d-68a6-4267-b4f5-ec76f4377575,1067-10-06 16:27:39+00:00,Higgsfield Basic,PL
62502,user_963b005b-15fb-4e76-a7c2-b2a12c755160,1067-10-31 14:15:00+00:00,Higgsfield Ultimate,PL
62539,user_d90d23b3-f24b-4bf1-8a3c-8065b40d6a93,1067-11-07 13:48:05+00:00,Higgsfield Ultimate,PL
62553,user_3698ea98-966f-4078-afd3-a0a4eb4acfb4,1067-11-04 20:10:35+00:00,Higgsfield Ultimate,PL
62581,user_532f23ee-bad6-4095-8b00-0d369d01d2d4,1067-11-06 23:24:04+00:00,Higgsfield Ultimate,PL
62594,user_7e332cb4-1ea9-43c3-824d-230e506a4398,1067-10-29 11:19:59+00:00,Higgsfield Ultimate,PL
62625,user_fd4b0ac3-e77b-4616-a656-8f4db77738a7,1067-10-17 17:10:16+00:00,Higgsfield Creator,PL
62646,user_b2824460-74ab-4416-a55b-699fa1aaace6,1067-11-01 13:20:25+00:00,Higgsfield Basic,PL
62689,user_1c1d18d7-5c58-4517-9e8d-f0d9ad8470fb,1067-10-27 09:44:20+00:00,Higgsfield Basic,PL
62747,user_3773a43b-9537-4b4b-bffd-89d28c06d203,1067-10-17 00:51:14+00:00,Higgsfield Ultimate,PL
62796,user_aa144d5e-5dfb-43f9-b3cd-6cd94a298e86,1067-10-06 18:21:11+00:00,Higgsfield Ultimate,PL
63037,user_5459c6ca-e516-4380-a62a-225365e8c529,1067-09-10 22:43:34+00:00,Higgsfield Ultimate,PL
63044,user_ae118031-b50b-455b-a117-2d04601824a2,1067-09-23 22:24:52+00:00,Higgsfield Ultimate,PL
63054,user_c6f89afa-f3dc-48d6-9fac-29c15481b99c,1067-09-01 19:04:50+00:00,Higgsfield Ultimate,PL
63094,user_02a712ed-739a-4eaa-baf0-27046836ed0a,1067-09-12 05:30:05+00:00,Higgsfield Ultimate,PL
63120,user_baded840-15e9-4522-882c-83c3ee3d14cc,1067-09-23 12:42:01+00:00,Higgsfield Ultimate,PL
63202,user_fe5168ac-6eeb-4ff7-a9b8-6e419829ed03,1067-11-08 01:31:53+00:00,Higgsfield Ultimate,PL
63295,user_da10a58f-3e6a-4749-9da0-3e2d3355f5eb,1067-10-29 17:21:11+00:00,Higgsfield Ultimate,PL
63378,user_6d165ba1-6b07-4986-bdf4-c57f06a25625,1067-10-10 12:23:28+00:00,Higgsfield Ultimate,PL
63406,user_161e46bd-258b-4f99-ba0b-a0e64ef73ff6,1067-10-12 03:41:09+00:00,Higgsfield Ultimate,PL
63428,user_d92afe3d-0aaa-43b8-af60-1492aacf9dab,1067-10-17 09:35:01+00:00,Higgsfield Ultimate,PL
63461,user_a7a04a24-346c-4847-9743-b64bf6c6c5ed,1067-10-23 08:29:40+00:00,Higgsfield Ultimate,PL
63474,user_82b968d1-f9c9-435f-b1e9-17988a7768ba,1067-10-01 16:14:36+00:00,Higgsfield Ultimate,PL
63689,user_e3ad81dc-71c3-44aa-a2cc-746743d97b4d,1067-10-10 06:06:58+00:00,Higgsfield Basic,RO
63795,user_cdb903ca-ca64-441e-a189-220e8ab475e5,1067-10-29 10:50:43+00:00,Higgsfield Ultimate,RO
63806,user_eb26a208-a670-45cb-b640-a30950c8c197,1067-10-14 05:47:41+00:00,Higgsfield Creator,RO
63878,user_2293b38d-d6b2-470d-ab0e-b75982736c52,1067-10-10 17:04:54+00:00,Higgsfield Basic,RO
63892,user_e693fc96-e840-4058-a192-d5a4b2d8cea7,1067-09-30 21:47:42+00:00,Higgsfield Ultimate,RO
63932,user_f9e73881-22d9-47a2-9bf3-c19e32c2ffb1,1067-10-09 16:59:16+00:00,Higgsfield Ultimate,RO
64021,user_f685e9f2-aee8-4e59-b6b7-c51f58bcc8bb,1067-10-28 23:38:28+00:00,Higgsfield Ultimate,RO
64031,user_3fb09af8-b2a8-4761-8d3b-5e7dfe142c16,1067-11-07 20:34:42+00:00,Higgsfield Ultimate,RO
64070,user_0c1322b6-dbc0-44e7-9202-657c284cd517,1067-11-07 21:41:51+00:00,Higgsfield Ultimate,RO
64168,user_78c80980-72a2-4a7a-aa8a-f779c657cdd9,1067-11-05 12:24:18+00:00,Higgsfield Creator,SA
64190,user_fdedfa0f-3073-4fb5-814a-373feb75a6b8,1067-09-05 14:46:31+00:00,Higgsfield Creator,SA
64199,user_5e3f4b03-5e08-4ff3-8d46-cf262ee759a4,1067-09-19 23:53:39+00:00,Higgsfield Creator,SA
64226,user_dcce00cd-f8b6-4586-b77b-ec566465ddac,1067-11-05 12:11:17+00:00,Higgsfield Creator,SA
64231,user_f6b6a9cc-1d5e-4ff1-95f9-cd46c08eab42,1067-11-01 18:08:19+00:00,Higgsfield Creator,SA
64420,user_e2c567c0-d578-4e66-be68-c8307986e98a,1067-10-30 10:35:51+00:00,Higgsfield Basic,SA
64448,user_2f1b2bca-7f26-4978-bca4-00688128418a,1067-10-19 18:39:23+00:00,Higgsfield Basic,SA
64454,user_eaf5dabe-d405-46d5-b691-56bfaf1791a8,1067-10-12 17:06:34+00:00,Higgsfield Ultimate,SA
64578,user_58e2f4fd-68cf-41e6-be83-7ab7cadd738a,1067-10-09 10:31:01+00:00,Higgsfield Ultimate,SA
64717,user_c960f17d-26c5-4f9b-832d-cde0d029a68b,1067-11-01 02:33:24+00:00,Higgsfield Pro,SG
64765,user_0f455c8c-00bf-4466-a274-69da124c8d3f,1067-11-07 09:51:30+00:00,Higgsfield Pro,SG
64770,user_c8fe5a50-e1c7-4cd3-9eb4-00d7c63e8eed,1067-10-22 09:13:18+00:00,Higgsfield Pro,SG
64783,user_d33204ec-2ddc-4d32-9b8a-2c3028052023,1067-10-25 12:42:03+00:00,Higgsfield Basic,SG
64930,user_6ff68835-0321-4e15-98e9-ed2b7f96bc61,1067-10-14 07:40:39+00:00,Higgsfield Pro,SG
64962,user_9a86afa0-1f39-4694-83f6-9aaec1a58c80,1067-09-12 09:34:52+00:00,Higgsfield Ultimate,SG
65061,user_4f286bc5-c45e-45a3-b0f7-edae5229ddf2,1067-10-10 08:54:45+00:00,Higgsfield Ultimate,SG
65133,user_ba7d923a-9487-438a-b820-033565feba6d,1067-10-14 17:43:45+00:00,Higgsfield Creator,SI
65135,user_7f8a59ba-b34f-4111-aaec-152a1c0332b4,1067-10-10 14:35:16+00:00,Higgsfield Creator,SI
65178,user_6c3d4e71-119f-40bb-934d-90c0506361e3,1067-10-29 15:32:05+00:00,Higgsfield Ultimate,SI
65220,user_966b0f7e-bb9f-4cf8-9ef1-00bb80765310,1067-10-14 10:10:56+00:00,Higgsfield Ultimate,SI
65293,user_ba821808-b600-4cd7-a61e-1a49c07ec94c,1067-10-07 18:13:51+00:00,Higgsfield Ultimate,SI
65347,user_c0153f08-3776-4c78-a825-bf62aee1c9e0,1067-09-10 14:52:14+00:00,Higgsfield Ultimate,SI
65360,user_e70b5182-093e-41f1-b1c5-3fed45c01e82,1067-10-30 17:53:00+00:00,Higgsfield Ultimate,SI
65361,user_91f1dbfe-37d7-4d03-88fc-3cd8661f418a,1067-10-29 22:32:07+00:00,Higgsfield Ultimate,SI
65411,user_59a938eb-ed76-468d-ba66-e35ad4aa0c66,1067-10-23 11:53:26+00:00,Higgsfield Ultimate,SI
65439,user_0d2ec264-4ba0-47b1-a929-3726b262150a,1067-10-07 10:35:38+00:00,Higgsfield Ultimate,SI
65518,user_8d4df160-1930-4456-aa21-54e8ae2fb881,1067-10-13 17:37:01+00:00,Higgsfield Ultimate,SI
65537,user_12f7b871-5455-4f6b-932f-f1f6daef318f,1067-10-09 19:47:48+00:00,Higgsfield Ultimate,SI
65544,user_df59c11b-9e9b-4fcf-ba74-14d3695749f1,1067-09-25 18:26:03+00:00,Higgsfield Pro,TR
65577,user_9ee5e108-87dc-417f-ba6d-db7b69a3158a,1067-08-30 21:11:30+00:00,Higgsfield Creator,TR
65660,user_44656eda-b46e-47ae-9acd-545f3d3a45c6,1067-08-26 15:20:13+00:00,Higgsfield Basic,TR
65738,user_190977e2-f04f-4f8e-b09c-321f5491763a,1067-09-16 05:28:24+00:00,Higgsfield Creator,TR
65918,user_dd999941-893e-4ad6-9fed-ebd77b2dcd85,1067-11-04 07:55:42+00:00,Higgsfield Basic,TR
65977,user_d1b2b594-9dec-4548-babc-b07bbd4b3cea,1067-11-03 16:13:19+00:00,Higgsfield Basic,TR
66142,user_2de9e93d-42ee-4d52-af29-3425acd1467a,1067-09-24 13:52:19+00:00,Higgsfield Ultimate,TR
66178,user_ea1f9a5f-fed7-4036-bcc0-a7914326a613,1067-09-07 15:43:35+00:00,Higgsfield Ultimate,TR
